2017-11-03 33.3
2017-12-01 30.1
2018-1-22  28.7
2018-2-22  23.6 
2018-3-29  17.1 
2018-5-03  20.6
2018-6-05  25.03  
2018-6-28  24.7 
2018-7-27  23.85 
2018-8-28  24.9
2018-9-25  27.1 
2018-10-24  25.2 
2018-11-21  25.03   
2018-12-19 22.6
2019-1-18  25.03
2019-2-15  26.05
2019-3-15  26.75
2019-4-12  19.3
2019-5-14  19.5
2019-6-11  21.65
2019-7-09  17
2019-8-14 17.8
2019-9-10 20.0
2019-10-07  18
2019-11-13 16.1
2019-12-07 21.7
2020-01-14 17.4
2020-02-11 16.6

