2017-11-03 32.6
2017-12-01 19.4
2018-1-22  24.4
2018-2-22  16.8 
2018-3-29  13.9 
2018-5-03  16.28
2018-6-05  16.8 
2018-6-28  17.8 
2018-7-27  17.9 
2018-8-28  17.7
2018-9-25  19.4 
2018-10-24  19.1 
2018-11-21  16.8   
2018-12-19 16.2
2019-1-18  16.3
2019-2-15  17.6
2019-3-15 20.8
2019-4-12 15.25
2019-5-14 17
2019-6-11 19.95
2019-7-09 16.25
2019-8-14 18.6
2019-9-10 16.6
2019-10-07 18
2019-11-13 13.9

